Category,UPC,Reference No.,Item Name,Item Name2,Size,Retail Price,Supplier Cost,GST,PST,Unnamed: 10,TAX4,Supplier,Price Group,Deposit Group,Deposit Amount,Env. Fee,Carton Barcode,Active,Open Item,Scale Item,Redemption Item,WIC Item,Food Stamp Item,Special Item,Reward Point Item,Sale Qty Limit Item,Prepaid Item,Percent Discount Item,Print Label,Carton,Hold Qty,Manage Inv.,On Hand,Inv. Level,Inv. Threshold Level,Discount Rule,Discount Period,Discount Start Date,Discount End Date,Discount Qty,Discount Price,Per Unit,Tax Included,Margin Rate,Default Limited Sale Qty,Tare,Box Cost,Box Qty,Memo,Last Updated Date
Grocery,8901786071005,,everest pav bhaji masala,,,2.49,0.0,Y,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,0,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
Grocery,8901786531004,,everest shahi paneer masala,,,2.99,0.0,Y,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,0,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
Grocery,8901786391004,,everest chilli powder,,,2.49,0.0,Y,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-1,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
Grocery,8901786121007,,everest kitchen king masala,,,2.49,0.0,Y,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-5,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
Grocery,8901786101009,,everest garam masala,,,2.99,0.0,Y,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-2,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
Grocery,8901786081004,,everest sambhar masala,,,2.49,0.0,Y,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,0,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
Grocery,8901786171002,,tandoori chicken masala,,,2.99,0.0,Y,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-2,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
Grocery,8901786061006,,everest chat masala,,,2.49,0.0,Y,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-6,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
Grocery,8901786161003,,everest chicken masala 100g,,,2.49,0.0,Y,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-7,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
Grocery,8906005504449,,bikaji pudina chips 80gm,,,1.99,0.0,Y,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-2,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
Deli,884282012797,,veerka paratha 360gm,,,3.99,0.0,N,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-7,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
Deli,8901441010912,,plain udad papad 200gm,,,2.49,1.45,Y,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-2,0,0,No Discount,N,20071112,20071112,0,0.0,,N,41.77,0,No Tare,1.45,1,,
Frozen,055000205702,,haagen-dazs white chocolate,,,7.99,0.0,N,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-7,0,0,No Discount,N,20071112,20071112,0,0.0,,Y,0.0,0,No Tare,0.0,1,,
Frozen,055000205542,,haagen-dazs chocolate,,,7.99,0.0,N,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-2,0,0,No Discount,N,20071112,20071112,0,0.0,,Y,0.0,0,No Tare,0.0,1,,
Frozen,058779142773,,b&j chocolate fudge,,,7.99,0.0,Y,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-2,0,0,No Discount,N,20071112,20071112,0,0.0,,Y,0.0,0,No Tare,0.0,1,,
Grocery,990312311034,,grainora sona masoori rice 20lbs,,,21.99,0.0,N,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-44,0,0,No Discount,N,20071112,20071112,0,0.0,,Y,0.0,0,No Tare,0.0,1,,
cosmetic,8720608615025,,Taj Mahal Tea Powder,,,7.99,0.0,Y,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-4,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
cosmetic,8904011504361,,Double Horse Idli Ravva,,,4.99,0.0,Y,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-7,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
cosmetic,8906014080958,,Brahmins Curry Masala,,,2.95,0.0,Y,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-2,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
Grocery,8906014085762,,Brahmins Mango Pickle,,,5.99,0.0,N,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-3,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
cosmetic,8901088047142,,Paraschute coconut Hair Oil,,,3.75,0.0,N,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-8,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
cosmetic,8901058000306,,Maggie Noodles 560gr,,,5.25,0.0,N,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-13,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
Frozen,058779143602,,CHOCOLATE AND VANILLA CONE,,,4.49,0.0,Y,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-24,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
Frozen,058779141028,,COOKIE&CREEM SANDWICH,,,4.49,0.0,Y,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-20,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
Frozen,058779142803,,B&J CHOCO CHIP COOKIE DOUGH,,,7.99,0.0,Y,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-4,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
Frozen,058779594893,,magnum double caramel,,,5.79,0.0,Y,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-24,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
Frozen,628504721049,,chicken koyla barakah eats,,,8.99,0.0,Y,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-6,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
Frozen,628504721094,,beef keema barakah eats,,,8.99,0.0,Y,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-4,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
Frozen,628504721018,,beef nihari barakah eats,,,8.99,0.0,Y,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-3,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
Frozen,628504721025,,butter chicken barakah eats,,,8.99,0.0,Y,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-8,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
Frozen,628504721056,,chicken dum biryani barakah eats,,,8.99,0.0,Y,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-8,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
cosmetic,8929991732290,,nellore special mixture,,,3.99,0.0,N,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-13,0,0,No Discount,N,20071112,20071112,0,0.0,,Y,0.0,0,No Tare,0.0,1,,
cosmetic,061483013048,,Ziggys Cheddar 180gr,,,6.0,0.0,N,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,0,0,0,No Discount,N,20071112,20071112,0,0.0,,Y,0.0,0,No Tare,0.0,1,,
cosmetic,064144370030,,FRASER FARM MEAT BALLS,,,3.49,0.0,N,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,0,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
cosmetic,059200001294,,WINDEX GLASS CLEANER,,,5.49,0.0,N,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-4,0,0,No Discount,N,20071112,20071112,0,0.0,,Y,0.0,0,No Tare,0.0,1,,
cosmetic,030772120903,,TIDE ALL IN ONE 858ML,,,5.99,0.0,N,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-2,0,0,No Discount,N,20071112,20071112,0,0.0,,Y,0.0,0,No Tare,0.0,1,,
cosmetic,030772075999,,DAWN APPLE DISH WASH LIQUID 473ML,,,5.99,0.0,N,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-1,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
Grocery,060335408209,,Turmeric Powder 200gr,,,4.99,0.0,N,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-2,0,0,No Discount,N,20071112,20071112,0,0.0,ea,Y,0.0,0,No Tare,0.0,1,,
cosmetic,8902264040483,,aroma fusion 7 african musk,,,1.99,0.0,N,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,0,0,0,No Discount,N,20071112,20071112,0,0.0,,Y,0.0,0,No Tare,0.0,1,,
cosmetic,060335103128,,SUGAR COATED FENNEL,,,2.99,0.0,N,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,0,0,0,No Discount,N,20071112,20071112,0,0.0,,Y,0.0,0,No Tare,0.0,1,,
Frozen,068400662105,,HELLMANN'S REAL MAYO,,,7.49,0.0,N,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-2,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
Frozen,723246290058,,AMMAS MEDU VADA 920GM( 24PCS),,,9.99,6.58,Y,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-4,0,0,No Discount,N,20071112,20071112,0,0.0,,N,34.13,0,No Tare,0.0,1,,
Frozen,9556587101179,,KAWAN CHAPATTI 24PCS,,,9.99,6.99,Y,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-11,0,0,No Discount,N,20071112,20071112,0,0.0,,N,30.03,0,No Tare,0.0,1,,
Frozen,723246160085,,SHREDDED COCONUT 400GM,,,4.99,2.62,Y,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-14,0,0,No Discount,N,20071112,20071112,0,0.0,,N,47.39,0,No Tare,0.0,1,,
Frozen,723246290577,,AMMAS MINI WITH SAMBHAR & CHUTNEY,,,5.99,3.25,Y,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-7,0,0,No Discount,N,20071112,20071112,0,0.0,,N,45.74,0,No Tare,0.0,1,,
Frozen,723246289427,,PURAN POLI SWEET FLAT BREAD 380GM,,,3.99,2.89,Y,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-4,0,0,No Discount,N,20071112,20071112,0,0.0,,N,27.57,0,No Tare,2.89,1,,
Grocery,723246283487,,LAXMI EXTRA LONG BASMATI RICE 10LB,,,15.99,12.38,Y,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-25,0,0,No Discount,N,20071112,20071112,0,0.0,,N,22.61,0,No Tare,0.0,1,,
Grocery,723246116136,,SONA MASOORI RICE 20LB LAXMI,,,28.99,26.25,Y,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-8,0,0,No Discount,N,20071112,20071112,0,0.0,,N,9.45,0,No Tare,0.0,1,,
Grocery,723246288871,,COLD PRESSED PEANUT OIL 2LIT,,,18.99,16.08,Y,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-9,0,0,No Discount,N,20071112,20071112,0,0.0,,N,15.32,0,No Tare,0.0,1,,
Grocery,723246270012,,LAXMI GINGELLY OIL 1LIT,,,10.99,8.95,Y,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-9,0,0,No Discount,N,20071112,20071112,0,0.0,,N,18.56,0,No Tare,0.0,1,,
Grocery,723246293011,,AMMAS CHEKODI RINGS 200GM,,,3.49,2.15,Y,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-12,0,0,No Discount,N,20071112,20071112,0,0.0,,N,38.4,0,No Tare,0.0,1,,
cosmetic,723246211381,,PHOOL MAKHANA 200GM,,,10.99,7.99,Y,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-10,0,0,No Discount,N,20071112,20071112,0,0.0,,N,27.3,0,No Tare,0.0,1,,
cosmetic,723246121390,,MAMRA BASMATI PUFFED RICE 400GM,,,3.99,2.5,Y,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-21,0,0,No Discount,N,20071112,20071112,0,0.0,,N,37.34,0,No Tare,0.0,1,,
cosmetic,723246289700,,LAXMI RICE FLOUR 1.81KG,,,5.49,3.6,Y,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-1,0,0,No Discount,N,20071112,20071112,0,0.0,,N,34.43,0,No Tare,0.0,1,,
cosmetic,723246121215,,SOOJI COARSE LAXMI 1.81KG,,,8.99,5.05,Y,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-10,0,0,No Discount,N,20071112,20071112,0,0.0,,N,43.83,0,No Tare,0.0,1,,
cosmetic,723246181448,,DALIA SPLIT CHICKPEAS,,,3.99,2.25,Y,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-11,0,0,No Discount,N,20071112,20071112,0,0.0,,N,43.61,0,No Tare,0.0,1,,
cosmetic,723246121314,,LAXMI SABUDANA 907GM,,,4.99,2.86,Y,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-7,0,0,No Discount,N,20071112,20071112,0,0.0,,N,42.69,0,No Tare,0.0,1,,
cosmetic,723246121512,,POHA THICK LAXMI 1.81KG,,,7.99,4.9,Y,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-9,0,0,No Discount,N,20071112,20071112,0,0.0,,N,38.67,0,No Tare,0.0,1,,
cosmetic,723246183237,,MASOOR DAL LAXMI 907GM,,,3.99,2.35,Y,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-6,0,0,No Discount,N,20071112,20071112,0,0.0,,N,41.1,0,No Tare,0.0,1,,
cosmetic,723246181080,,WHOLE URAD LAXMI 907GM,,,4.75,3.05,Y,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-5,0,0,No Discount,N,20071112,20071112,0,0.0,,N,35.79,0,No Tare,0.0,1,,
cosmetic,723246183312,,LAXMI URAD DAL 907GM,,,4.99,3.3,Y,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-4,0,0,No Discount,N,20071112,20071112,0,0.0,,N,33.87,0,No Tare,0.0,1,,
cosmetic,723246183022,,CHANA DAL LAXMI 907GM,,,4.49,2.8,Y,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-6,0,0,No Discount,N,20071112,20071112,0,0.0,,N,37.64,0,No Tare,0.0,1,,
cosmetic,723246181172,,KABULI CHANA LAXMI 907GM,,,4.49,2.62,Y,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-4,0,0,No Discount,N,20071112,20071112,0,0.0,,N,41.65,0,No Tare,0.0,1,,
cosmetic,723246183084,,LAXMI TOOR DAL 907GM,,,5.49,3.82,Y,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-20,0,0,No Discount,N,20071112,20071112,0,0.0,,N,30.42,0,No Tare,0.0,1,,
cosmetic,841905061631,,DARK FANTASY BIG CHOCO NUT FILLS 150GM,,,2.99,1.75,Y,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-17,0,0,No Discount,N,20071112,20071112,0,0.0,,N,41.47,0,No Tare,0.0,1,,
cosmetic,723246246260,,laxmi chapathi flour,,,6.99,4.3,Y,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-26,0,0,No Discount,N,20071112,20071112,0,0.0,,N,38.48,0,No Tare,0.0,1,,
Grocery,723246287454,,laxmi desi besan(flour),,,8.99,6.3,Y,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-6,0,0,No Discount,N,20071112,20071112,0,0.0,,N,29.92,0,No Tare,0.0,1,,
Grocery,723246176390,,laxmi coriander powder,,200gm,2.75,1.55,Y,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-10,0,0,No Discount,N,20071112,20071112,0,0.0,,N,43.64,0,No Tare,0.0,1,,
Grocery,723246177212,,laxmi extra hot chilli 200gm,,,3.99,2.75,Y,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-6,0,0,No Discount,N,20071112,20071112,0,0.0,,N,31.08,0,No Tare,0.0,1,,
cosmetic,8901595862740,,Chings Red chilli sauce,,,3.99,0.0,N,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,0,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
cosmetic,8901595862726,,Chings Dark soya sauce,,,3.99,0.0,N,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-4,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
cosmetic,8901595862733,,Chings Geen chili Sauce,,,3.99,0.0,N,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,0,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
cosmetic,8904004405323,,Haldirams soan Papidi,,,4.99,0.0,N,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-5,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
cosmetic,8901063151345,,Good Day pista almond,,,1.2,0.0,N,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-9,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
cosmetic,8901719908873,,Hide & seek Bourbon choco,,,7.99,0.0,N,N,N,N,--- No Supplier ---,No Group,No Deposit,0.0,0.0,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,1,Y,-1,0,0,No Discount,N,20071112,20071112,0,0.0,,N,0.0,0,No Tare,0.0,1,,
